name,description
20251102-DailyImmigPort.csv,日期、入出境總人數_小計、桃園一期入境查驗、桃園一期出境查驗、桃園一期小計、桃園二期入境查驗、桃園二期出境查驗、桃園二期小計、桃園一_二期合計、高雄機場入境查驗、高雄機場出境查驗、高雄機場小計、基隆港入境查驗、基隆港出境查驗、基隆港小計、台中港入境查驗、台中港出境查驗、台中港小計、高雄港入境查驗、高雄港出境查驗、高雄港小計、花蓮港入境查驗、花蓮港出境查驗、花蓮港小計、蘇澳港入境查驗、蘇澳港出境查驗、蘇澳港小計、澎湖港入境查驗、澎湖港出境查驗、澎湖港小計、台南機場入境查驗、台南機場出境查驗、台南機場小計、安平港入境查驗、安平港出境查驗、安平港小計、松山機場入境查驗、松山機場出境查驗、松山機場小計、金門港_水頭入境查驗、金門港_水頭出境查驗、金門港_水頭小計、馬祖入境查驗、馬祖出境查驗、馬祖小計、花蓮機場入境查驗、花蓮機場出境查驗、花蓮機場小計、麥寮港入境查驗、麥寮港出境查驗、麥寮港小計、馬公機場入境查驗、馬公機場出境查驗、馬公機場小計、台中機場入境查驗、台中機場出境查驗、台中機場小計、和平港入境查驗、和平港出境查驗、和平港小計、金門機場入境查驗、金門機場出境查驗、金門機場小計、南竿機場入境查驗、南竿機場出境查驗、南竿機場小計、北竿機場入境查驗、北竿機場出境查驗、北竿機場小計、嘉義機場入境查驗、嘉義機場出境查驗、嘉義機場小計、台北港入境查驗、台北港出境查驗、台北港小計、東港入境查驗、東港出境查驗、東港小計、台東機場入境查驗、台東機場出境查驗、台東機場小計、北竿白沙港入境查驗、北竿白沙港出境查驗、北竿白沙港小計、布袋港入境查驗、布袋港出境查驗、布袋港小計、大園沙崙港入境查驗、大園沙崙港出境查驗、大園沙崙港小計、台東富岡港入境查驗、台東富岡港出境查驗、台東富岡港小計、馬公港入境查驗、馬公港出境查驗、馬公港小計、桃園竹圍港入境查驗、桃園竹圍港出境查驗、桃園竹圍港小計、金門港_料羅入境查驗、金門港_料羅出境查驗、金門港_料羅小計、後壁湖遊艇港入境查驗、後壁湖遊艇港出境查驗、後壁湖遊艇港小計、淡水第二漁港遊艇碼頭入境查驗、淡水第二漁港遊艇碼頭出境查驗、淡水第二漁港遊艇碼頭小計、屏東大鵬灣遊艇港入境查驗、屏東大鵬灣遊艇港出境查驗、屏東大鵬灣遊艇港小計、屏東機場入境查驗、屏東機場出境查驗、屏東機場小計、離岸式風力發電計畫入境查驗、離岸式風力發電計畫出境查驗、離岸式風力發電計畫小計、蘭嶼開元港入境查驗、蘭嶼開元港出境查驗、蘭嶼開元港小計、前鎮漁港入境查驗、前鎮漁港出境查驗、前鎮漁港小計、觀塘工業港入境查驗、觀塘工業港出境查驗、觀塘工業港小計
20251109-DailyImmigPort.csv,日期、入出境總人數_小計、桃園一期入境查驗、桃園一期出境查驗、桃園一期小計、桃園二期入境查驗、桃園二期出境查驗、桃園二期小計、桃園一_二期合計、高雄機場入境查驗、高雄機場出境查驗、高雄機場小計、基隆港入境查驗、基隆港出境查驗、基隆港小計、台中港入境查驗、台中港出境查驗、台中港小計、高雄港入境查驗、高雄港出境查驗、高雄港小計、花蓮港入境查驗、花蓮港出境查驗、花蓮港小計、蘇澳港入境查驗、蘇澳港出境查驗、蘇澳港小計、澎湖港入境查驗、澎湖港出境查驗、澎湖港小計、台南機場入境查驗、台南機場出境查驗、台南機場小計、安平港入境查驗、安平港出境查驗、安平港小計、松山機場入境查驗、松山機場出境查驗、松山機場小計、金門港_水頭入境查驗、金門港_水頭出境查驗、金門港_水頭小計、馬祖入境查驗、馬祖出境查驗、馬祖小計、花蓮機場入境查驗、花蓮機場出境查驗、花蓮機場小計、麥寮港入境查驗、麥寮港出境查驗、麥寮港小計、馬公機場入境查驗、馬公機場出境查驗、馬公機場小計、台中機場入境查驗、台中機場出境查驗、台中機場小計、和平港入境查驗、和平港出境查驗、和平港小計、金門機場入境查驗、金門機場出境查驗、金門機場小計、南竿機場入境查驗、南竿機場出境查驗、南竿機場小計、北竿機場入境查驗、北竿機場出境查驗、北竿機場小計、嘉義機場入境查驗、嘉義機場出境查驗、嘉義機場小計、台北港入境查驗、台北港出境查驗、台北港小計、東港入境查驗、東港出境查驗、東港小計、台東機場入境查驗、台東機場出境查驗、台東機場小計、北竿白沙港入境查驗、北竿白沙港出境查驗、北竿白沙港小計、布袋港入境查驗、布袋港出境查驗、布袋港小計、大園沙崙港入境查驗、大園沙崙港出境查驗、大園沙崙港小計、台東富岡港入境查驗、台東富岡港出境查驗、台東富岡港小計、馬公港入境查驗、馬公港出境查驗、馬公港小計、桃園竹圍港入境查驗、桃園竹圍港出境查驗、桃園竹圍港小計、金門港_料羅入境查驗、金門港_料羅出境查驗、金門港_料羅小計、後壁湖遊艇港入境查驗、後壁湖遊艇港出境查驗、後壁湖遊艇港小計、淡水第二漁港遊艇碼頭入境查驗、淡水第二漁港遊艇碼頭出境查驗、淡水第二漁港遊艇碼頭小計、屏東大鵬灣遊艇港入境查驗、屏東大鵬灣遊艇港出境查驗、屏東大鵬灣遊艇港小計、屏東機場入境查驗、屏東機場出境查驗、屏東機場小計、離岸式風力發電計畫入境查驗、離岸式風力發電計畫出境查驗、離岸式風力發電計畫小計、蘭嶼開元港入境查驗、蘭嶼開元港出境查驗、蘭嶼開元港小計、前鎮漁港入境查驗、前鎮漁港出境查驗、前鎮漁港小計、觀塘工業港入境查驗、觀塘工業港出境查驗、觀塘工業港小計
20251116-DailyImmigPort.csv,日期、入出境總人數_小計、桃園一期入境查驗、桃園一期出境查驗、桃園一期小計、桃園二期入境查驗、桃園二期出境查驗、桃園二期小計、桃園一_二期合計、高雄機場入境查驗、高雄機場出境查驗、高雄機場小計、基隆港入境查驗、基隆港出境查驗、基隆港小計、台中港入境查驗、台中港出境查驗、台中港小計、高雄港入境查驗、高雄港出境查驗、高雄港小計、花蓮港入境查驗、花蓮港出境查驗、花蓮港小計、蘇澳港入境查驗、蘇澳港出境查驗、蘇澳港小計、澎湖港入境查驗、澎湖港出境查驗、澎湖港小計、台南機場入境查驗、台南機場出境查驗、台南機場小計、安平港入境查驗、安平港出境查驗、安平港小計、松山機場入境查驗、松山機場出境查驗、松山機場小計、金門港_水頭入境查驗、金門港_水頭出境查驗、金門港_水頭小計、馬祖入境查驗、馬祖出境查驗、馬祖小計、花蓮機場入境查驗、花蓮機場出境查驗、花蓮機場小計、麥寮港入境查驗、麥寮港出境查驗、麥寮港小計、馬公機場入境查驗、馬公機場出境查驗、馬公機場小計、台中機場入境查驗、台中機場出境查驗、台中機場小計、和平港入境查驗、和平港出境查驗、和平港小計、金門機場入境查驗、金門機場出境查驗、金門機場小計、南竿機場入境查驗、南竿機場出境查驗、南竿機場小計、北竿機場入境查驗、北竿機場出境查驗、北竿機場小計、嘉義機場入境查驗、嘉義機場出境查驗、嘉義機場小計、台北港入境查驗、台北港出境查驗、台北港小計、東港入境查驗、東港出境查驗、東港小計、台東機場入境查驗、台東機場出境查驗、台東機場小計、北竿白沙港入境查驗、北竿白沙港出境查驗、北竿白沙港小計、布袋港入境查驗、布袋港出境查驗、布袋港小計、大園沙崙港入境查驗、大園沙崙港出境查驗、大園沙崙港小計、台東富岡港入境查驗、台東富岡港出境查驗、台東富岡港小計、馬公港入境查驗、馬公港出境查驗、馬公港小計、桃園竹圍港入境查驗、桃園竹圍港出境查驗、桃園竹圍港小計、金門港_料羅入境查驗、金門港_料羅出境查驗、金門港_料羅小計、後壁湖遊艇港入境查驗、後壁湖遊艇港出境查驗、後壁湖遊艇港小計、淡水第二漁港遊艇碼頭入境查驗、淡水第二漁港遊艇碼頭出境查驗、淡水第二漁港遊艇碼頭小計、屏東大鵬灣遊艇港入境查驗、屏東大鵬灣遊艇港出境查驗、屏東大鵬灣遊艇港小計、屏東機場入境查驗、屏東機場出境查驗、屏東機場小計、離岸式風力發電計畫入境查驗、離岸式風力發電計畫出境查驗、離岸式風力發電計畫小計、蘭嶼開元港入境查驗、蘭嶼開元港出境查驗、蘭嶼開元港小計、前鎮漁港入境查驗、前鎮漁港出境查驗、前鎮漁港小計、觀塘工業港入境查驗、觀塘工業港出境查驗、觀塘工業港小計
20251123-DailyImmigPort.csv,日期、入出境總人數_小計、桃園一期入境查驗、桃園一期出境查驗、桃園一期小計、桃園二期入境查驗、桃園二期出境查驗、桃園二期小計、桃園一_二期合計、高雄機場入境查驗、高雄機場出境查驗、高雄機場小計、基隆港入境查驗、基隆港出境查驗、基隆港小計、台中港入境查驗、台中港出境查驗、台中港小計、高雄港入境查驗、高雄港出境查驗、高雄港小計、花蓮港入境查驗、花蓮港出境查驗、花蓮港小計、蘇澳港入境查驗、蘇澳港出境查驗、蘇澳港小計、澎湖港入境查驗、澎湖港出境查驗、澎湖港小計、台南機場入境查驗、台南機場出境查驗、台南機場小計、安平港入境查驗、安平港出境查驗、安平港小計、松山機場入境查驗、松山機場出境查驗、松山機場小計、金門港_水頭入境查驗、金門港_水頭出境查驗、金門港_水頭小計、馬祖入境查驗、馬祖出境查驗、馬祖小計、花蓮機場入境查驗、花蓮機場出境查驗、花蓮機場小計、麥寮港入境查驗、麥寮港出境查驗、麥寮港小計、馬公機場入境查驗、馬公機場出境查驗、馬公機場小計、台中機場入境查驗、台中機場出境查驗、台中機場小計、和平港入境查驗、和平港出境查驗、和平港小計、金門機場入境查驗、金門機場出境查驗、金門機場小計、南竿機場入境查驗、南竿機場出境查驗、南竿機場小計、北竿機場入境查驗、北竿機場出境查驗、北竿機場小計、嘉義機場入境查驗、嘉義機場出境查驗、嘉義機場小計、台北港入境查驗、台北港出境查驗、台北港小計、東港入境查驗、東港出境查驗、東港小計、台東機場入境查驗、台東機場出境查驗、台東機場小計、北竿白沙港入境查驗、北竿白沙港出境查驗、北竿白沙港小計、布袋港入境查驗、布袋港出境查驗、布袋港小計、大園沙崙港入境查驗、大園沙崙港出境查驗、大園沙崙港小計、台東富岡港入境查驗、台東富岡港出境查驗、台東富岡港小計、馬公港入境查驗、馬公港出境查驗、馬公港小計、桃園竹圍港入境查驗、桃園竹圍港出境查驗、桃園竹圍港小計、金門港_料羅入境查驗、金門港_料羅出境查驗、金門港_料羅小計、後壁湖遊艇港入境查驗、後壁湖遊艇港出境查驗、後壁湖遊艇港小計、淡水第二漁港遊艇碼頭入境查驗、淡水第二漁港遊艇碼頭出境查驗、淡水第二漁港遊艇碼頭小計、屏東大鵬灣遊艇港入境查驗、屏東大鵬灣遊艇港出境查驗、屏東大鵬灣遊艇港小計、屏東機場入境查驗、屏東機場出境查驗、屏東機場小計、離岸式風力發電計畫入境查驗、離岸式風力發電計畫出境查驗、離岸式風力發電計畫小計、蘭嶼開元港入境查驗、蘭嶼開元港出境查驗、蘭嶼開元港小計、前鎮漁港入境查驗、前鎮漁港出境查驗、前鎮漁港小計、觀塘工業港入境查驗、觀塘工業港出境查驗、觀塘工業港小計
20251130-DailyImmigPort.csv,日期、入出境總人數_小計、桃園一期入境查驗、桃園一期出境查驗、桃園一期小計、桃園二期入境查驗、桃園二期出境查驗、桃園二期小計、桃園一_二期合計、高雄機場入境查驗、高雄機場出境查驗、高雄機場小計、基隆港入境查驗、基隆港出境查驗、基隆港小計、台中港入境查驗、台中港出境查驗、台中港小計、高雄港入境查驗、高雄港出境查驗、高雄港小計、花蓮港入境查驗、花蓮港出境查驗、花蓮港小計、蘇澳港入境查驗、蘇澳港出境查驗、蘇澳港小計、澎湖港入境查驗、澎湖港出境查驗、澎湖港小計、台南機場入境查驗、台南機場出境查驗、台南機場小計、安平港入境查驗、安平港出境查驗、安平港小計、松山機場入境查驗、松山機場出境查驗、松山機場小計、金門港_水頭入境查驗、金門港_水頭出境查驗、金門港_水頭小計、馬祖入境查驗、馬祖出境查驗、馬祖小計、花蓮機場入境查驗、花蓮機場出境查驗、花蓮機場小計、麥寮港入境查驗、麥寮港出境查驗、麥寮港小計、馬公機場入境查驗、馬公機場出境查驗、馬公機場小計、台中機場入境查驗、台中機場出境查驗、台中機場小計、和平港入境查驗、和平港出境查驗、和平港小計、金門機場入境查驗、金門機場出境查驗、金門機場小計、南竿機場入境查驗、南竿機場出境查驗、南竿機場小計、北竿機場入境查驗、北竿機場出境查驗、北竿機場小計、嘉義機場入境查驗、嘉義機場出境查驗、嘉義機場小計、台北港入境查驗、台北港出境查驗、台北港小計、東港入境查驗、東港出境查驗、東港小計、台東機場入境查驗、台東機場出境查驗、台東機場小計、北竿白沙港入境查驗、北竿白沙港出境查驗、北竿白沙港小計、布袋港入境查驗、布袋港出境查驗、布袋港小計、大園沙崙港入境查驗、大園沙崙港出境查驗、大園沙崙港小計、台東富岡港入境查驗、台東富岡港出境查驗、台東富岡港小計、馬公港入境查驗、馬公港出境查驗、馬公港小計、桃園竹圍港入境查驗、桃園竹圍港出境查驗、桃園竹圍港小計、金門港_料羅入境查驗、金門港_料羅出境查驗、金門港_料羅小計、後壁湖遊艇港入境查驗、後壁湖遊艇港出境查驗、後壁湖遊艇港小計、淡水第二漁港遊艇碼頭入境查驗、淡水第二漁港遊艇碼頭出境查驗、淡水第二漁港遊艇碼頭小計、屏東大鵬灣遊艇港入境查驗、屏東大鵬灣遊艇港出境查驗、屏東大鵬灣遊艇港小計、屏東機場入境查驗、屏東機場出境查驗、屏東機場小計、離岸式風力發電計畫入境查驗、離岸式風力發電計畫出境查驗、離岸式風力發電計畫小計、蘭嶼開元港入境查驗、蘭嶼開元港出境查驗、蘭嶼開元港小計、前鎮漁港入境查驗、前鎮漁港出境查驗、前鎮漁港小計、觀塘工業港入境查驗、觀塘工業港出境查驗、觀塘工業港小計
